source_file,inputnpy,delta,L_gb,threads,eps,minPts,runtime_s,n_clusters,noise,noise_frac,max_cluster_share,median_cluster_size,p90_cluster_size,p99_cluster_size
srr_tuning_report1.json,,0.1,4.0,24,1.0423439979553222,120,4.542194128036499,84,44745,0.8604476750894197,0.1351486481289181,2.0,4.0,1206.380000000012
srr_tuning_report1.json,,0.1,4.0,24,1.0742807388305664,120,4.558753728866577,44,43315,0.8329487327410484,0.16497442406061305,2.0,3.700000000000003,4894.330000000003
srr_tuning_report1.json,,0.1,4.0,24,1.0968398809432984,120,4.651029825210571,27,41975,0.8071804930579594,0.19130033460251528,2.0,6.400000000000002,7363.599999999984
srr_tuning_report1.json,,0.1,4.0,24,1.11506187915802,120,4.563750505447388,36,40793,0.784450598053921,0.21397253951771086,2.0,4.0,7233.949999999984
srr_tuning_report1.json,,0.1,4.0,24,1.131909680366516,120,4.561245679855347,15,39684,0.7631244952117227,0.23620245375177878,2.0,5.999999999999998,10564.499999999993
srr_tuning_report1.json,,0.1,4.0,24,1.147605550289154,120,4.653619766235352,18,38550,0.7413176416291681,0.25799007730471907,2.0,3.0,11135.789999999977
srr_tuning_report1.json,,0.1,4.0,24,1.164398741722107,120,4.598236799240112,5,37086,0.7131648782739125,0.2866812814891735,2.0,8945.600000000002,14311.76
srr_tuning_report1.json,,0.05,4.0,24,0.8008046060800552,30,5.244845390319824,284,46692,0.8978885427483558,0.024825968231991076,3.0,16.0,340.16000000000713
srr_tuning_report1.json,,0.05,4.0,24,0.8589185118675232,30,5.262749910354614,239,44322,0.8523133725625938,0.06420906888196608,3.0,13.0,360.8400000000015
srr_tuning_report1.json,,0.05,4.0,24,0.8991734653711319,30,5.324462175369263,210,42316,0.8137379331564171,0.16830121918387755,3.0,7.099999999999994,23.909999999999997
srr_tuning_report1.json,,0.05,4.0,24,0.9283473014831543,30,5.290723562240601,180,40560,0.7799700011538018,0.20114610976500905,2.0,10.099999999999994,73.43000000000146
srr_tuning_report1.json,,0.05,4.0,24,0.9720647275447846,30,5.392723798751831,96,37580,0.7226645129033499,0.2688165839775393,2.0,6.0,811.0499999999606
srr_tuning_report1.json,,0.05,4.0,24,1.0032323360443116,30,5.477929592132568,72,35134,0.6756278604669052,0.32021845313641784,2.0,5.0,4839.730000000104
srr_tuning_report1.json,,0.05,4.0,24,1.0292706489562988,30,5.416115045547485,63,32727,0.629341179185416,0.36737048575054804,2.0,4.800000000000004,7265.100000000049
srr_tuning_report1.json,,0.05,4.0,24,1.052433729171753,30,5.437368154525757,39,30411,0.5848044305988231,0.4134648667358948,2.0,3.200000000000003,13333.659999999945
srr_tuning_report1.json,,0.05,4.0,24,1.0742332577705382,30,5.520458221435547,13,28001,0.5384600592284912,0.46098226991269564,2.0,3.8000000000000007,21095.839999999975
srr_tuning_report1.json,,0.05,4.0,24,1.0971913099288941,30,5.556426525115967,12,25133,0.48330833429483483,0.5162493750240376,2.0,2.9000000000000004,23893.270000000015
srr_tuning_report1.json,,0.05,4.0,24,0.8536082029342651,50,5.225337505340576,202,46937,0.902599900003846,0.042036844736740894,3.0,17.80000000000001,305.7200000000021
srr_tuning_report1.json,,0.05,4.0,24,0.9071236908435821,50,5.285063982009888,178,44816,0.861813007192031,0.11024575977847006,2.0,8.0,204.48999999999424
srr_tuning_report1.json,,0.05,4.0,24,0.9440792232751847,50,5.3027918338775635,140,43141,0.8296027075881697,0.158628514287912,2.0,10.0,33.049999999999926
srr_tuning_report1.json,,0.05,4.0,24,0.9712679624557495,50,5.305556058883667,121,41634,0.8006230529595015,0.19120418445444406,2.0,6.0,24.19999999999999
srr_tuning_report1.json,,0.05,4.0,24,1.0109556436538696,50,5.30579137802124,74,39003,0.7500288450444214,0.24593284873658705,2.0,4.0,3463.249999999949
srr_tuning_report1.json,,0.05,4.0,24,1.0387948513031007,50,5.368306875228882,53,36907,0.7097227029729626,0.28704665205184415,2.0,4.800000000000004,7173.279999999953
srr_tuning_report1.json,,0.05,4.0,24,1.0616967678070068,50,5.417896509170532,35,34941,0.6719164647513557,0.32627591246490517,2.0,6.0,11200.599999999942
srr_tuning_report1.json,,0.05,4.0,24,1.0819830417633056,50,5.427452325820923,20,33031,0.6351871081881466,0.3638513903311411,2.0,4.300000000000004,15327.339999999975
srr_tuning_report1.json,,0.05,4.0,24,1.1014988899230957,50,5.524419784545898,20,31064,0.5973616399369255,0.4017153186415907,2.0,4.200000000000003,16922.03999999997
srr_tuning_report1.json,,0.05,4.0,24,1.1222715616226195,50,5.461852550506592,5,28652,0.5509788085073651,0.4488673512557209,2.0,14006.000000000002,22408.399999999998
srr_tuning_report1.json,,0.05,4.0,24,0.9020965188741684,80,5.2058727741241455,147,47282,0.9092342602207607,0.0697857774700973,2.0,10.0,207.39999999999793
srr_tuning_report1.json,,0.05,4.0,24,0.9519382834434509,80,5.240363359451294,92,45430,0.8736202453751779,0.11813007192031076,2.0,8.0,642.9600000000206
srr_tuning_report1.json,,0.05,4.0,24,0.9849138379096984,80,5.2985522747039795,107,43982,0.8457751624937503,0.14697511634167917,2.0,7.0,28.339999999999975
srr_tuning_report1.json,,0.05,4.0,24,1.009419059753418,80,5.299596548080444,81,42667,0.8204876735510173,0.172877966232068,2.0,9.0,1829.2000000000255
srr_tuning_report1.json,,0.05,4.0,24,1.0451493859291077,80,5.653142929077148,54,40410,0.7770854967116649,0.2201069189646552,2.0,4.700000000000003,5384.389999999987
srr_tuning_report1.json,,0.05,4.0,24,1.0702744483947755,80,5.372453451156616,35,38748,0.7451251874927888,0.2534517903157571,2.0,3.0,8699.819999999956
srr_tuning_report1.json,,0.05,4.0,24,1.0906459093093872,80,5.376245498657227,28,37083,0.7131071881850698,0.28552747971231873,2.0,5.300000000000001,10840.930000000006
srr_tuning_report1.json,,0.05,4.0,24,1.108987021446228,80,5.4855797290802,16,35434,0.6813968693511788,0.31794930964193685,2.0,3.5,14054.499999999995
srr_tuning_report1.json,,0.05,4.0,24,1.1264681458473205,80,6.223859786987305,14,33727,0.6485712087996616,0.35087112034152534,2.0,4.100000000000003,15874.669999999986
srr_tuning_report1.json,,0.05,4.0,24,1.1449220418930053,80,5.898321866989136,9,31777,0.6110726510518826,0.3886004384446752,2.0,4044.0000000000036,18591.6
srr_tuning_report1.json,,0.05,4.0,24,0.9441702365875244,120,5.235489368438721,115,47591,0.9151763393715626,0.07617014730202684,2.0,7.6000000000000085,37.33999999999999
srr_tuning_report1.json,,0.05,4.0,24,0.9910093486309052,120,5.376515865325928,86,45901,0.8826775893234876,0.11157263182185301,2.0,7.0,880.500000000033
srr_tuning_report1.json,,0.05,4.0,24,1.020491325855255,120,5.500794887542725,69,44618,0.8580054613284105,0.13837929310411137,2.0,5.200000000000003,2308.1599999999507
srr_tuning_report1.json,,0.05,4.0,24,1.0423439979553222,120,5.50623893737793,47,43673,0.8398330833429484,0.15722472212607208,2.0,6.0,4423.319999999992
srr_tuning_report1.json,,0.05,4.0,24,1.0742807388305664,120,5.5340821743011475,35,41755,0.8029498865428253,0.19524249067343563,2.0,4.200000000000003,6705.399999999965
srr_tuning_report1.json,,0.05,4.0,24,1.0968398809432984,120,5.648498296737671,29,40319,0.7753355640167686,0.22341448405830544,2.0,3.1999999999999993,8366.359999999986
srr_tuning_report1.json,,0.05,4.0,24,1.11506187915802,120,5.491032123565674,21,38890,0.7478558516980116,0.2513557170878043,2.0,2.0,10457.400000000009
srr_tuning_report1.json,,0.05,4.0,24,1.131909680366516,120,5.74052357673645,9,37593,0.7229145032883351,0.2767393561786085,2.0,2880.6000000000026,13239.96
srr_tuning_report1.json,,0.05,4.0,24,1.147605550289154,120,5.624213695526123,8,36128,0.6947425099034652,0.3049882696819353,2.0,4759.399999999997,14749.939999999995
srr_tuning_report1.json,,0.05,4.0,24,1.164398741722107,120,5.758321523666382,3,34492,0.6632821814545594,0.3366408984269836,2.0,14005.2,17155.92
srr_tuning_report2.json,,0.01,4.0,24,0.45328140050172805,3,3.7249462604522705,845,49471,0.9513287950463444,0.0007692011845698242,2.0,5.0,15.0
srr_tuning_report2.json,,0.01,4.0,24,0.5302248251438141,3,4.305694580078125,1576,46515,0.8944848275066344,0.0012307218953117188,2.0,5.0,25.25
srr_tuning_report2.json,,0.01,4.0,24,0.5745444774627686,3,5.039149284362793,2001,44230,0.8505442098380831,0.00380754586362063,2.0,6.0,30.0
srr_tuning_report2.json,,0.01,4.0,24,0.6436841905117036,3,6.052295446395874,2570,39577,0.7610668820429983,0.012845659782316065,2.0,7.0,44.929999999999836
srr_tuning_report2.json,,0.01,4.0,24,0.6912977010011673,3,6.016313791275024,2784,35760,0.6876658590054229,0.0205761316872428,2.0,8.0,52.17000000000007
srr_tuning_report2.json,,0.01,4.0,24,0.7272400617599487,3,7.35543966293335,2849,32524,0.625437483173724,0.0744202146071305,2.0,7.0,49.51999999999998
srr_tuning_report2.json,,0.01,4.0,24,0.7600710391998291,3,7.47932767868042,2748,29599,0.5691896465520557,0.15459020806892043,2.0,7.0,41.0600000000004
srr_tuning_report2.json,,0.01,4.0,24,0.7884060621261597,3,7.5031116008758545,2597,26843,0.5161916849351948,0.25485558247759704,2.0,7.0,35.11999999999989
srr_tuning_report2.json,,0.01,4.0,24,0.5006817370653153,5,4.513612985610962,538,49751,0.9567132033383331,0.0010961116880119995,2.0,8.0,22.629999999999995
srr_tuning_report2.json,,0.01,4.0,24,0.5777542757987976,5,5.202944040298462,882,47344,0.9104265220568439,0.0035960155378639285,3.0,9.0,42.0
srr_tuning_report2.json,,0.01,4.0,24,0.6249706864356994,5,5.9513163566589355,1085,45168,0.8685819776162456,0.008038152378754663,3.0,11.0,55.480000000000246
srr_tuning_report2.json,,0.01,4.0,24,0.6930640041828156,5,6.103238105773926,1156,41130,0.7909311180339218,0.018460828429675783,3.0,14.0,96.35000000000014
srr_tuning_report2.json,,0.01,4.0,24,0.7369155019521714,5,7.415184736251831,1124,38016,0.731048805815161,0.0835737087035114,3.0,13.0,83.30999999999995
srr_tuning_report2.json,,0.01,4.0,24,0.7745476484298707,5,7.3645994663238525,1040,35026,0.6735510172685666,0.15216722433752547,3.0,12.0,76.6599999999994
srr_tuning_report2.json,,0.01,4.0,24,0.8054169267416,5,7.332737445831299,878,32378,0.6226298988500443,0.264643667551248,3.0,11.0,70.69000000000005
srr_tuning_report2.json,,0.01,4.0,24,0.8322184443473816,5,7.360723257064819,747,29933,0.5756124764432137,0.3452367216645514,3.0,10.0,43.85999999999967
srr_tuning_report2.json,,0.01,4.0,24,0.5673610502481461,10,5.2936060428619385,363,49889,0.959366947425099,0.002192223376023999,3.0,12.0,44.41999999999996
srr_tuning_report2.json,,0.01,4.0,24,0.6488762623071671,10,6.423588991165161,574,47552,0.914426368216607,0.00871120341525326,3.0,14.700000000000045,60.9699999999998
srr_tuning_report2.json,,0.01,4.0,24,0.6948555201292038,10,6.07027530670166,614,45651,0.8778700819199261,0.013153340256143994,3.0,17.0,111.31000000000006
srr_tuning_report2.json,,0.01,4.0,24,0.758687573671341,10,7.2221763134002686,554,42260,0.8126610514980193,0.046402061459174644,3.0,15.0,117.03000000000134
srr_tuning_report2.json,,0.01,4.0,24,0.803085657954216,10,7.244360685348511,504,39387,0.7574131764162917,0.17080112303372946,3.0,14.699999999999989,84.54999999999956
srr_tuning_report2.json,,0.01,4.0,24,0.8370299220085144,10,7.196662902832031,397,36905,0.7096842429137341,0.23889465789777317,3.0,14.400000000000034,80.0
srr_tuning_report2.json,,0.01,4.0,24,0.8651326447725296,10,7.327685356140137,321,34584,0.6650513441790701,0.3045652090304219,2.0,10.0,44.80000000000001
srr_tuning_report2.json,,0.01,4.0,24,0.8893618106842041,10,7.3437652587890625,261,32395,0.6229568093534864,0.3486788969655013,2.0,11.0,68.0
srr_tuning_report3.json,,0.05,4.0,24,0.7960185527801513,15,5.366755247116089,403,43347,0.8335640936887043,0.10016922426060536,3.0,19.80000000000001,91.66000000000031
srr_tuning_report3.json,,0.05,4.0,24,0.8391138911247253,15,5.317157983779907,345,40960,0.7876620129995,0.14678281604553672,3.0,17.0,161.5600000000003
srr_tuning_report3.json,,0.05,4.0,24,0.8719693064689636,15,5.313805818557739,279,38897,0.7479904619053114,0.21193415637860083,3.0,16.200000000000017,88.89999999999867
srr_tuning_report3.json,,0.05,4.0,24,0.8993343114852905,15,5.403331756591797,229,36970,0.71093419483866,0.2644321372254913,2.0,10.400000000000034,60.47999999999999
srr_tuning_report3.json,,0.05,4.0,24,0.9216665029525757,15,5.327158451080322,209,35314,0.6790892657974693,0.2980269989615784,2.0,12.200000000000017,65.55999999999977
srr_tuning_report3.json,,0.05,4.0,24,0.9399971544742585,15,5.397442102432251,170,33756,0.6491288796584747,0.3377562401446098,2.0,6.0,42.31
srr_tuning_report3.json,,0.05,4.0,24,0.9572010159492492,15,5.396054744720459,132,32271,0.62057228568132,0.3700434598669282,2.0,5.900000000000006,46.14999999999992
srr_tuning_report3.json,,0.05,4.0,24,0.8457415878772736,25,5.297237873077393,295,43949,0.8451405715164801,0.046267451251874925,3.0,14.600000000000023,469.36000000000126
srr_tuning_report3.json,,0.05,4.0,24,0.886181765794754,25,5.292334318161011,244,41764,0.8031229568093535,0.16974347140494597,3.0,9.700000000000017,74.98999999999995
srr_tuning_report3.json,,0.05,4.0,24,0.915658962726593,25,5.3304665088653564,196,40003,0.7692588746586669,0.2112995654013307,3.0,10.0,51.600000000000136
srr_tuning_report3.json,,0.05,4.0,24,0.9410425573587418,25,5.335082054138184,162,38269,0.7359140033075651,0.2518172377985462,2.0,8.800000000000011,29.16999999999996
srr_tuning_report3.json,,0.05,4.0,24,0.9611127436161041,25,5.372202157974243,118,36806,0.7077804699819238,0.2823929848851967,2.0,8.0,45.10999999999997
srr_tuning_report3.json,,0.05,4.0,24,0.9782383590936661,25,5.420712471008301,98,35464,0.6819737702396061,0.3110264989808084,2.0,6.299999999999997,520.1400000000183
srr_tuning_report3.json,,0.05,4.0,24,0.9934334993362427,25,5.4776036739349365,94,34176,0.6572054920964578,0.33675627860466906,2.0,5.0,1254.6699999998807
srr_tuning_report3.json,,0.05,4.0,24,0.8904941201210023,40,5.2842698097229,178,44384,0.853505634398677,0.12028383523710627,2.0,10.600000000000023,162.0999999999952
srr_tuning_report3.json,,0.05,4.0,24,0.9277825355529785,40,5.297003746032715,163,42635,0.8198723126033615,0.16320526133610247,3.0,9.600000000000023,91.4399999999996
srr_tuning_report3.json,,0.05,4.0,24,0.9557968258857727,40,5.312848329544067,132,40994,0.7883158340063844,0.20118456982423752,2.0,9.900000000000006,25.139999999999986
srr_tuning_report3.json,,0.05,4.0,24,0.9793111830949783,40,5.371313571929932,111,39417,0.757990077304719,0.2341448405830545,2.0,6.0,26.30000000000004
srr_tuning_report3.json,,0.05,4.0,24,0.9972650945186615,40,5.359387636184692,79,38150,0.7336256297834699,0.26089381177647014,2.0,6.200000000000003,3002.679999999985
srr_tuning_report3.json,,0.05,4.0,24,1.012544298171997,40,5.330877304077148,77,36969,0.7109149648090458,0.2843544479058498,2.0,5.0,3569.3999999999246
srr_tuning_report3.json,,0.05,4.0,24,1.0261849641799927,40,5.415672063827515,64,35889,0.6901465328256605,0.3066035921695319,2.0,4.700000000000003,5904.949999999959
srr_tuning_report4.json,,0.01,3.0,24,0.8962620794773102,15,6.828976392745972,196,35722,0.6869351178800815,0.2939310026537441,2.0,11.0,53.05000000000001
srr_tuning_report4.json,,0.01,3.0,24,0.9185959756374359,15,7.395530462265015,171,33770,0.6493981000730741,0.33494865582093,2.0,9.0,49.50000000000051
srr_tuning_report4.json,,0.01,3.0,24,0.9371775805950164,15,7.405746221542358,124,32036,0.6160532287219722,0.37504326756663203,2.0,6.0,29.389999999999972
srr_tuning_report4.json,,0.01,3.0,24,0.9543246507644654,15,6.85442590713501,109,30310,0.5828621976077843,0.41077266258990036,2.0,6.0,18.680000000000007
srr_tuning_report4.json,,0.01,3.0,24,0.9703523337841033,15,7.555861711502075,78,28565,0.5493057959309258,0.4462712972577978,2.0,5.299999999999997,5349.160000000093
srr_tuning_report4.json,,0.01,3.0,24,0.9846384525299072,15,7.514499664306641,64,26966,0.518556978577747,0.4778662359140033,2.0,5.0,9203.949999999937
srr_tuning_report4.json,,0.01,3.0,24,0.9985578685998917,15,7.487998723983765,44,25364,0.48775047113572556,0.510018845429022,2.0,4.700000000000003,15120.550000000008
srr_tuning_report4.json,,0.01,3.0,24,1.0117558002471925,15,7.008233547210693,45,23856,0.4587515864774432,0.5390369601169186,2.0,4.0,15700.880000000063
srr_tuning_report4.json,,0.01,3.0,24,0.9652886986732483,35,7.3355302810668945,97,37366,0.7185492865659013,0.2755663243721395,2.0,4.0,596.2399999998861
srr_tuning_report4.json,,0.01,3.0,24,0.9839924454689026,35,7.385097980499268,72,35745,0.6873774085612092,0.3081035344794431,2.0,6.0,4660.5800000001
srr_tuning_report4.json,,0.01,3.0,24,1.0000740587711334,35,6.8472864627838135,59,34361,0.6607630475750933,0.33596784739048496,2.0,5.400000000000006,7344.78000000003
srr_tuning_report4.json,,0.01,3.0,24,1.0139245986938477,35,7.437701463699341,55,33032,0.6352063382177608,0.36217837775470174,2.0,4.600000000000001,8666.880000000016
srr_tuning_report4.json,,0.01,3.0,24,1.0269220471382141,35,7.472199201583862,31,31670,0.6090150378831584,0.3894657897773163,2.0,4.0,14178.899999999987
srr_tuning_report4.json,,0.01,3.0,24,1.0390526056289673,35,7.482266664505005,22,30346,0.5835544786738972,0.4154263297565478,2.0,3.900000000000002,17067.20999999998
srr_tuning_report4.json,,0.01,3.0,24,1.050270861387253,35,6.988264083862305,21,29000,0.5576708588131226,0.4415214799430791,2.0,3.0,18368.600000000017
srr_tuning_report4.json,,0.01,3.0,24,1.0613055944442749,35,7.6397130489349365,10,27689,0.5324602899888465,0.46705895927079727,2.5,2433.2999999999915,22102.530000000002
srr_tuning_report4.json,,0.01,3.0,24,0.9851929545402527,45,7.361326217651367,83,37889,0.7286065920541518,0.2661436098611592,2.0,4.799999999999997,2510.059999999898
srr_tuning_report4.json,,0.01,3.0,24,1.003104305267334,45,7.450819492340088,54,36356,0.6991269566555133,0.29758470828045075,2.0,5.700000000000003,7285.439999999982
srr_tuning_report4.json,,0.01,3.0,24,1.0181525707244874,45,7.477771997451782,46,35067,0.6743394484827506,0.3232567978154686,2.0,5.0,9249.549999999952
srr_tuning_report4.json,,0.01,3.0,24,1.0316242933273316,45,7.536635637283325,42,33801,0.6499942309911158,0.34800584592900274,2.0,4.0,10680.099999999933
srr_tuning_report4.json,,0.01,3.0,24,1.043878984451294,45,7.534454345703125,20,32502,0.6250144225222107,0.3740048459674628,2.0,5.0,15754.639999999976
srr_tuning_report4.json,,0.01,3.0,24,1.0550368428230286,45,6.9300856590271,24,31326,0.6023999076958578,0.39660013076420136,2.0,3.6999999999999993,15881.39999999999
srr_tuning_report4.json,,0.01,3.0,24,1.0656116127967834,45,7.6047279834747314,16,30189,0.5805353640244606,0.418887735087112,2.0,2.0,18515.84999999999
srr_tuning_report4.json,,0.01,3.0,24,1.0759559154510498,45,7.585434675216675,15,28916,0.556055536325526,0.44338679281566096,2.0,2.5999999999999996,19829.439999999988
srr_tuning_report5.json,,0.01,3.0,24,0.7991400778293609,10,7.420626878738403,521,39676,0.7629706549748086,0.14989808084304448,3.0,16.0,84.79999999999995
srr_tuning_report5.json,,0.01,3.0,24,0.8141407799720765,10,6.755975008010864,484,38558,0.741471481866082,0.18737740856120919,3.0,14.0,92.34000000000003
srr_tuning_report5.json,,0.01,3.0,24,0.8270500171184539,10,7.350320100784302,455,37640,0.7238183146802046,0.21153032575670166,3.0,15.0,81.8999999999997
srr_tuning_report5.json,,0.01,3.0,24,0.8397330337762833,10,7.367597818374634,376,36728,0.7062805276720127,0.24416368601207647,3.0,14.5,80.75
srr_tuning_report5.json,,0.01,3.0,24,0.851339864730835,10,6.822861671447754,367,35773,0.6879158493904081,0.2698550055767086,2.0,12.400000000000034,56.059999999999775
srr_tuning_report5.json,,0.01,3.0,24,0.8723110431432725,10,7.439660549163818,298,33982,0.6534748663512941,0.3171416483981385,2.0,10.0,49.23999999999978
srr_tuning_report5.json,,0.01,3.0,24,0.88171719789505,10,7.485521554946899,287,33090,0.6363216799353871,0.3326987423560632,2.0,11.0,60.559999999999945
srr_tuning_report5.json,,0.01,3.0,24,0.8905933165550232,10,7.396880149841309,264,32267,0.620495365562863,0.35256336294757895,2.0,10.0,63.33000000000004
srr_tuning_report5.json,,0.01,3.0,24,0.898855539560318,10,6.914104223251343,243,31481,0.605380562286066,0.37479327718164684,2.0,8.800000000000011,29.479999999999905
srr_tuning_report5.json,,0.01,3.0,24,0.906572836637497,10,7.734735727310181,215,30742,0.5911695704011384,0.3908503519095419,2.0,9.599999999999994,34.43999999999994
srr_tuning_report5.json,,0.01,3.0,24,0.8155728191137314,12,7.329097032546997,448,39935,0.7679512326448983,0.15497480866120533,3.0,15.0,120.23999999999978
srr_tuning_report5.json,,0.01,3.0,24,0.8295833295583726,12,6.8250603675842285,388,38976,0.7495096342448367,0.19456943963693704,3.0,15.0,133.0
srr_tuning_report5.json,,0.01,3.0,24,0.84318090736866,12,7.457262277603149,364,37958,0.7299334640975347,0.22072227991231105,2.5,13.0,87.21000000000015
srr_tuning_report5.json,,0.01,3.0,24,0.8555220758914948,12,7.426314115524292,312,37079,0.7130302680666128,0.24745202107611244,3.0,14.900000000000034,51.44999999999993
srr_tuning_report5.json,,0.01,3.0,24,0.8669949662685394,12,7.421365022659302,286,36182,0.6957809315026345,0.27033575631706475,2.0,14.0,52.999999999999545
srr_tuning_report5.json,,0.01,3.0,24,0.887670128941536,12,7.436546325683594,238,34430,0.6620899196184762,0.31487250490365754,2.0,11.0,55.92999999999995
srr_tuning_report5.json,,0.01,3.0,24,0.8965225219726562,12,7.53737473487854,217,33582,0.6457828545055959,0.3333910234221761,2.0,11.0,52.04000000000002
srr_tuning_report5.json,,0.01,3.0,24,0.9049821150302887,12,7.56386137008667,192,32838,0.6314757124725973,0.3511980308449675,2.0,7.900000000000006,60.72000000000003
srr_tuning_report5.json,,0.01,3.0,24,0.9129747867584228,12,6.950971364974976,188,32081,0.6169185800546133,0.3676973962539902,2.0,8.300000000000011,30.7199999999998
